"MY_ID","MY_GROUP_ID","MY_ELEMENT_ID","MY_DIRECT_PARENT_ID","MY_PARENT_IDS","ORIGINAL_STRING","CENTER_X","CENTER_Y","AREA","START_X","START_Y","END_X","END_Y","HEIGHT","WIDTH","IS_SQARE","REL_WIDTH_HEIGHT","HASHCODE_INT","MID_INT","SPACES","CLASSNAME","ELEMENT_ID","HASHCODE","MID","START_X_RELATIVE","END_X_RELATIVE","START_Y_RELATIVE","END_Y_RELATIVE","CLICKABLE","CONTEXT_CLICKABLE","DRAWN","ENABLED","FOCUSABLE","LONG_CLICKABLE","PFLAG_ACTIVATED","PFLAG_DIRTY_MASK","PFLAG_FOCUSED","PFLAG_HOVERED","PFLAG_INVALIDATED","PFLAG_IS_ROOT_NAMESPACE","PFLAG_PREPRESSED","PFLAG_SELECTED","SCROLLBARS_HORIZONTAL","SCROLLBARS_VERTICAL","VISIBILITY"
"14","46","9","13","0,2,3,5,6,7,8,12,13,","                  androidx.constraintlayout.widget.ConstraintLayout{68ee161 V.E...... ........ 0,0-1920,1032}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","110027105","0","26","androidx.constraintlayout.widget.ConstraintLayout","","68ee161","","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"24","46","10","14","0,2,3,5,6,7,8,12,13,14,","                    android.widget.RelativeLayout{faeb23f VFE...C.. ........ 600,97-1320,157 #7f0a0329 app:id/searchRelativeLayout}","960","175","43200","600","145","1320","205","60","720","0","12","263107135","2131362601","28","android.widget.RelativeLayout","app:id/searchRelativeLayout","faeb23f","7f0a0329 ","600","1320","97","157","C",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"26","46","11","24","0,2,3,5,6,7,8,12,13,14,24","                      androidx.appcompat.widget.AppCompatImageView{39b1855 VFED..C.. ........ 672,18-696,42 #7f0a0327 app:id/searchIcon}","1284","175","576","1272","163","1296","187","24","24","1","1","60495957","2131362599","30","androidx.appcompat.widget.AppCompatImageView","app:id/searchIcon","39b1855","7f0a0327 ","672","696","18","42","C",".","D","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"0","47","0","0","","android.widget.LinearLayout{aefb44 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","11467588","0","8","android.widget.LinearLayout","","aefb44","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"2","47","1","0","0,","  android.widget.FrameLayout{7d00d62 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","131075426","0","10","android.widget.FrameLayout","","7d00d62","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"3","47","2","2","0,2,","    androidx.appcompat.widget.FitWindowsLinearLayout{375bef3 V.E...... ........ 0,0-1920,1080 #7f0a003b app:id/action_bar_root}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","58048243","2131361851","12","androidx.appcompat.widget.FitWindowsLinearLayout","app:id/action_bar_root","375bef3","7f0a003b ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"5","47","3","3","0,2,3,","      androidx.appcompat.widget.ContentFrameLayout{fcb9629 V.E...... ........ 0,0-1920,1080 #1020002 android:id/content}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","265000489","16908290","14","androidx.appcompat.widget.ContentFrameLayout","android:id/content","fcb9629","1020002 ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"6","47","4","5","0,2,3,5,","        android.widget.FrameLayout{e259dae V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","237346222","0","16","android.widget.FrameLayout","","e259dae","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"7","47","5","6","0,2,3,5,6,","          androidx.drawerlayout.widget.DrawerLayout{ea3574f VFE...... ........ 0,48-1920,1080 #7f0a011a app:id/drawer_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","245585743","2131362074","18","androidx.drawerlayout.widget.DrawerLayout","app:id/drawer_layout","ea3574f","7f0a011a ","0","1920","48","1080",".",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"8","47","6","7","0,2,3,5,6,7,","            androidx.constraintlayout.widget.ConstraintLayout{6406edc V.E...... ........ 0,0-1920,1032 #7f0a00db app:id/constraint_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","104885980","2131362011","20","androidx.constraintlayout.widget.ConstraintLayout","app:id/constraint_layout","6406edc","7f0a00db ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"12","47","7","8","0,2,3,5,6,7,8,","              android.widget.FrameLayout{568196b V.E...... ........ 0,0-1920,1032 #7f0a03df app:id/view_home}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","90708331","2131362783","22","android.widget.FrameLayout","app:id/view_home","568196b","7f0a03df ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"13","47","8","12","0,2,3,5,6,7,8,12,","                com.bluestacks.launcher.widget.ItemOptionView{8d39cc8 VFED..... .F...... 0,0-1920,1032 #7f0a01b4 app:id/item_option aid=1073741825}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","148085960","2131362228","24","com.bluestacks.launcher.widget.ItemOptionView","app:id/item_option aid=1073741825","8d39cc8","7f0a01b4 ","0","1920","0","1032",".",".","D","E","F",".",".",".","F",".",".",".",".",".",".",".","V"
"14","47","9","13","0,2,3,5,6,7,8,12,13,","                  androidx.constraintlayout.widget.ConstraintLayout{68ee161 V.E...... ........ 0,0-1920,1032}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","110027105","0","26","androidx.constraintlayout.widget.ConstraintLayout","","68ee161","","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"24","47","10","14","0,2,3,5,6,7,8,12,13,14,","                    android.widget.RelativeLayout{faeb23f VFE...C.. ........ 600,97-1320,157 #7f0a0329 app:id/searchRelativeLayout}","960","175","43200","600","145","1320","205","60","720","0","12","263107135","2131362601","28","android.widget.RelativeLayout","app:id/searchRelativeLayout","faeb23f","7f0a0329 ","600","1320","97","157","C",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"25","47","11","24","0,2,3,5,6,7,8,12,13,14,24","                      androidx.appcompat.widget.AppCompatImageView{36b470c V.ED..... ........ 24,18-48,42 #7f0a0328 app:id/searchPlayIcon}","636","175","576","624","163","648","187","24","24","1","1","57362188","2131362600","30","androidx.appcompat.widget.AppCompatImageView","app:id/searchPlayIcon","36b470c","7f0a0328 ","24","48","18","42",".",".","D","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"0","48","0","0","","android.widget.LinearLayout{aefb44 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","11467588","0","8","android.widget.LinearLayout","","aefb44","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"2","48","1","0","0,","  android.widget.FrameLayout{7d00d62 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","131075426","0","10","android.widget.FrameLayout","","7d00d62","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"3","48","2","2","0,2,","    androidx.appcompat.widget.FitWindowsLinearLayout{375bef3 V.E...... ........ 0,0-1920,1080 #7f0a003b app:id/action_bar_root}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","58048243","2131361851","12","androidx.appcompat.widget.FitWindowsLinearLayout","app:id/action_bar_root","375bef3","7f0a003b ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"5","48","3","3","0,2,3,","      androidx.appcompat.widget.ContentFrameLayout{fcb9629 V.E...... ........ 0,0-1920,1080 #1020002 android:id/content}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","265000489","16908290","14","androidx.appcompat.widget.ContentFrameLayout","android:id/content","fcb9629","1020002 ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"6","48","4","5","0,2,3,5,","        android.widget.FrameLayout{e259dae V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","237346222","0","16","android.widget.FrameLayout","","e259dae","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"7","48","5","6","0,2,3,5,6,","          androidx.drawerlayout.widget.DrawerLayout{ea3574f VFE...... ........ 0,48-1920,1080 #7f0a011a app:id/drawer_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","245585743","2131362074","18","androidx.drawerlayout.widget.DrawerLayout","app:id/drawer_layout","ea3574f","7f0a011a ","0","1920","48","1080",".",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"8","48","6","7","0,2,3,5,6,7,","            androidx.constraintlayout.widget.ConstraintLayout{6406edc V.E...... ........ 0,0-1920,1032 #7f0a00db app:id/constraint_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","104885980","2131362011","20","androidx.constraintlayout.widget.ConstraintLayout","app:id/constraint_layout","6406edc","7f0a00db ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"12","48","7","8","0,2,3,5,6,7,8,","              android.widget.FrameLayout{568196b V.E...... ........ 0,0-1920,1032 #7f0a03df app:id/view_home}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","90708331","2131362783","22","android.widget.FrameLayout","app:id/view_home","568196b","7f0a03df ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"13","48","8","12","0,2,3,5,6,7,8,12,","                com.bluestacks.launcher.widget.ItemOptionView{8d39cc8 VFED..... .F...... 0,0-1920,1032 #7f0a01b4 app:id/item_option aid=1073741825}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","148085960","2131362228","24","com.bluestacks.launcher.widget.ItemOptionView","app:id/item_option aid=1073741825","8d39cc8","7f0a01b4 ","0","1920","0","1032",".",".","D","E","F",".",".",".","F",".",".",".",".",".",".",".","V"
"14","48","9","13","0,2,3,5,6,7,8,12,13,","                  androidx.constraintlayout.widget.ConstraintLayout{68ee161 V.E...... ........ 0,0-1920,1032}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","110027105","0","26","androidx.constraintlayout.widget.ConstraintLayout","","68ee161","","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"24","48","10","14","0,2,3,5,6,7,8,12,13,14","                    android.widget.RelativeLayout{faeb23f VFE...C.. ........ 600,97-1320,157 #7f0a0329 app:id/searchRelativeLayout}","960","175","43200","600","145","1320","205","60","720","0","12","263107135","2131362601","28","android.widget.RelativeLayout","app:id/searchRelativeLayout","faeb23f","7f0a0329 ","600","1320","97","157","C",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"0","49","0","0","","android.widget.LinearLayout{aefb44 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","11467588","0","8","android.widget.LinearLayout","","aefb44","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"2","49","1","0","0,","  android.widget.FrameLayout{7d00d62 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","131075426","0","10","android.widget.FrameLayout","","7d00d62","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"3","49","2","2","0,2,","    androidx.appcompat.widget.FitWindowsLinearLayout{375bef3 V.E...... ........ 0,0-1920,1080 #7f0a003b app:id/action_bar_root}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","58048243","2131361851","12","androidx.appcompat.widget.FitWindowsLinearLayout","app:id/action_bar_root","375bef3","7f0a003b ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"5","49","3","3","0,2,3,","      androidx.appcompat.widget.ContentFrameLayout{fcb9629 V.E...... ........ 0,0-1920,1080 #1020002 android:id/content}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","265000489","16908290","14","androidx.appcompat.widget.ContentFrameLayout","android:id/content","fcb9629","1020002 ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"6","49","4","5","0,2,3,5,","        android.widget.FrameLayout{e259dae V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","237346222","0","16","android.widget.FrameLayout","","e259dae","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"7","49","5","6","0,2,3,5,6,","          androidx.drawerlayout.widget.DrawerLayout{ea3574f VFE...... ........ 0,48-1920,1080 #7f0a011a app:id/drawer_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","245585743","2131362074","18","androidx.drawerlayout.widget.DrawerLayout","app:id/drawer_layout","ea3574f","7f0a011a ","0","1920","48","1080",".",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"8","49","6","7","0,2,3,5,6,7,","            androidx.constraintlayout.widget.ConstraintLayout{6406edc V.E...... ........ 0,0-1920,1032 #7f0a00db app:id/constraint_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","104885980","2131362011","20","androidx.constraintlayout.widget.ConstraintLayout","app:id/constraint_layout","6406edc","7f0a00db ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"12","49","7","8","0,2,3,5,6,7,8,","              android.widget.FrameLayout{568196b V.E...... ........ 0,0-1920,1032 #7f0a03df app:id/view_home}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","90708331","2131362783","22","android.widget.FrameLayout","app:id/view_home","568196b","7f0a03df ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"13","49","8","12","0,2,3,5,6,7,8,12,","                com.bluestacks.launcher.widget.ItemOptionView{8d39cc8 VFED..... .F...... 0,0-1920,1032 #7f0a01b4 app:id/item_option aid=1073741825}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","148085960","2131362228","24","com.bluestacks.launcher.widget.ItemOptionView","app:id/item_option aid=1073741825","8d39cc8","7f0a01b4 ","0","1920","0","1032",".",".","D","E","F",".",".",".","F",".",".",".",".",".",".",".","V"
"14","49","9","13","0,2,3,5,6,7,8,12,13,","                  androidx.constraintlayout.widget.ConstraintLayout{68ee161 V.E...... ........ 0,0-1920,1032}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","110027105","0","26","androidx.constraintlayout.widget.ConstraintLayout","","68ee161","","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"16","49","10","14","0,2,3,5,6,7,8,12,13,14,","                    com.bluestacks.launcher.widget.Desktop{96ce147 VFED..... ........ 40,150-1880,658 #7f0a0101 app:id/desktop}","960","452","934720","40","198","1880","706","508","1840","0","3.6220472","158130503","2131362049","28","com.bluestacks.launcher.widget.Desktop","app:id/desktop","96ce147","7f0a0101 ","40","1880","150","658",".",".","D","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"17","49","11","16","0,2,3,5,6,7,8,12,13,14,16,","                      com.bluestacks.launcher.widget.CellContainer{3e9bd74 V.ED..... ........ 0,0-1840,508}","960","452","934720","40","198","1880","706","508","1840","0","3.6220472","65650036","0","30","com.bluestacks.launcher.widget.CellContainer","","3e9bd74","","0","1840","0","508",".",".","D","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"23","49","12","17","0,2,3,5,6,7,8,12,13,14,16,17","                        a0.b{b8ace5e VFED..CL. ........ 612,0-918,254}","805","325","77724","652","198","958","452","254","306","0","1.2047244","193646174","0","32","a0.b","","b8ace5e","","612","918","0","254","C",".","D","E","F","L",".",".",".",".",".",".",".",".",".",".","V"
"0","50","0","0","","android.widget.LinearLayout{aefb44 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","11467588","0","8","android.widget.LinearLayout","","aefb44","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"2","50","1","0","0,","  android.widget.FrameLayout{7d00d62 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","131075426","0","10","android.widget.FrameLayout","","7d00d62","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"3","50","2","2","0,2,","    androidx.appcompat.widget.FitWindowsLinearLayout{375bef3 V.E...... ........ 0,0-1920,1080 #7f0a003b app:id/action_bar_root}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","58048243","2131361851","12","androidx.appcompat.widget.FitWindowsLinearLayout","app:id/action_bar_root","375bef3","7f0a003b ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"5","50","3","3","0,2,3,","      androidx.appcompat.widget.ContentFrameLayout{fcb9629 V.E...... ........ 0,0-1920,1080 #1020002 android:id/content}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","265000489","16908290","14","androidx.appcompat.widget.ContentFrameLayout","android:id/content","fcb9629","1020002 ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"6","50","4","5","0,2,3,5,","        android.widget.FrameLayout{e259dae V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","237346222","0","16","android.widget.FrameLayout","","e259dae","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"7","50","5","6","0,2,3,5,6,","          androidx.drawerlayout.widget.DrawerLayout{ea3574f VFE...... ........ 0,48-1920,1080 #7f0a011a app:id/drawer_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","245585743","2131362074","18","androidx.drawerlayout.widget.DrawerLayout","app:id/drawer_layout","ea3574f","7f0a011a ","0","1920","48","1080",".",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"8","50","6","7","0,2,3,5,6,7,","            androidx.constraintlayout.widget.ConstraintLayout{6406edc V.E...... ........ 0,0-1920,1032 #7f0a00db app:id/constraint_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","104885980","2131362011","20","androidx.constraintlayout.widget.ConstraintLayout","app:id/constraint_layout","6406edc","7f0a00db ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"12","50","7","8","0,2,3,5,6,7,8,","              android.widget.FrameLayout{568196b V.E...... ........ 0,0-1920,1032 #7f0a03df app:id/view_home}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","90708331","2131362783","22","android.widget.FrameLayout","app:id/view_home","568196b","7f0a03df ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"13","50","8","12","0,2,3,5,6,7,8,12,","                com.bluestacks.launcher.widget.ItemOptionView{8d39cc8 VFED..... .F...... 0,0-1920,1032 #7f0a01b4 app:id/item_option aid=1073741825}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","148085960","2131362228","24","com.bluestacks.launcher.widget.ItemOptionView","app:id/item_option aid=1073741825","8d39cc8","7f0a01b4 ","0","1920","0","1032",".",".","D","E","F",".",".",".","F",".",".",".",".",".",".",".","V"
"14","50","9","13","0,2,3,5,6,7,8,12,13,","                  androidx.constraintlayout.widget.ConstraintLayout{68ee161 V.E...... ........ 0,0-1920,1032}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","110027105","0","26","androidx.constraintlayout.widget.ConstraintLayout","","68ee161","","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"16","50","10","14","0,2,3,5,6,7,8,12,13,14,","                    com.bluestacks.launcher.widget.Desktop{96ce147 VFED..... ........ 40,150-1880,658 #7f0a0101 app:id/desktop}","960","452","934720","40","198","1880","706","508","1840","0","3.6220472","158130503","2131362049","28","com.bluestacks.launcher.widget.Desktop","app:id/desktop","96ce147","7f0a0101 ","40","1880","150","658",".",".","D","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"17","50","11","16","0,2,3,5,6,7,8,12,13,14,16,","                      com.bluestacks.launcher.widget.CellContainer{3e9bd74 V.ED..... ........ 0,0-1840,508}","960","452","934720","40","198","1880","706","508","1840","0","3.6220472","65650036","0","30","com.bluestacks.launcher.widget.CellContainer","","3e9bd74","","0","1840","0","508",".",".","D","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"22","50","12","17","0,2,3,5,6,7,8,12,13,14,16,17","                        a0.b{b995b99 VFED..CL. ........ 1224,0-1530,254}","1417","325","77724","1264","198","1570","452","254","306","0","1.2047244","194599833","0","32","a0.b","","b995b99","","1224","1530","0","254","C",".","D","E","F","L",".",".",".",".",".",".",".",".",".",".","V"
"0","51","0","0","","android.widget.LinearLayout{aefb44 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","11467588","0","8","android.widget.LinearLayout","","aefb44","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"2","51","1","0","0,","  android.widget.FrameLayout{7d00d62 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","131075426","0","10","android.widget.FrameLayout","","7d00d62","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"3","51","2","2","0,2,","    androidx.appcompat.widget.FitWindowsLinearLayout{375bef3 V.E...... ........ 0,0-1920,1080 #7f0a003b app:id/action_bar_root}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","58048243","2131361851","12","androidx.appcompat.widget.FitWindowsLinearLayout","app:id/action_bar_root","375bef3","7f0a003b ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"5","51","3","3","0,2,3,","      androidx.appcompat.widget.ContentFrameLayout{fcb9629 V.E...... ........ 0,0-1920,1080 #1020002 android:id/content}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","265000489","16908290","14","androidx.appcompat.widget.ContentFrameLayout","android:id/content","fcb9629","1020002 ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"6","51","4","5","0,2,3,5,","        android.widget.FrameLayout{e259dae V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","237346222","0","16","android.widget.FrameLayout","","e259dae","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"7","51","5","6","0,2,3,5,6,","          androidx.drawerlayout.widget.DrawerLayout{ea3574f VFE...... ........ 0,48-1920,1080 #7f0a011a app:id/drawer_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","245585743","2131362074","18","androidx.drawerlayout.widget.DrawerLayout","app:id/drawer_layout","ea3574f","7f0a011a ","0","1920","48","1080",".",".",".","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"8","51","6","7","0,2,3,5,6,7,","            androidx.constraintlayout.widget.ConstraintLayout{6406edc V.E...... ........ 0,0-1920,1032 #7f0a00db app:id/constraint_layout}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","104885980","2131362011","20","androidx.constraintlayout.widget.ConstraintLayout","app:id/constraint_layout","6406edc","7f0a00db ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"12","51","7","8","0,2,3,5,6,7,8,","              android.widget.FrameLayout{568196b V.E...... ........ 0,0-1920,1032 #7f0a03df app:id/view_home}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","90708331","2131362783","22","android.widget.FrameLayout","app:id/view_home","568196b","7f0a03df ","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"13","51","8","12","0,2,3,5,6,7,8,12,","                com.bluestacks.launcher.widget.ItemOptionView{8d39cc8 VFED..... .F...... 0,0-1920,1032 #7f0a01b4 app:id/item_option aid=1073741825}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","148085960","2131362228","24","com.bluestacks.launcher.widget.ItemOptionView","app:id/item_option aid=1073741825","8d39cc8","7f0a01b4 ","0","1920","0","1032",".",".","D","E","F",".",".",".","F",".",".",".",".",".",".",".","V"
"14","51","9","13","0,2,3,5,6,7,8,12,13,","                  androidx.constraintlayout.widget.ConstraintLayout{68ee161 V.E...... ........ 0,0-1920,1032}","960","564","1981440","0","48","1920","1080","1032","1920","0","1.8604652","110027105","0","26","androidx.constraintlayout.widget.ConstraintLayout","","68ee161","","0","1920","0","1032",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"16","51","10","14","0,2,3,5,6,7,8,12,13,14,","                    com.bluestacks.launcher.widget.Desktop{96ce147 VFED..... ........ 40,150-1880,658 #7f0a0101 app:id/desktop}","960","452","934720","40","198","1880","706","508","1840","0","3.6220472","158130503","2131362049","28","com.bluestacks.launcher.widget.Desktop","app:id/desktop","96ce147","7f0a0101 ","40","1880","150","658",".",".","D","E","F",".",".",".",".",".",".",".",".",".",".",".","V"
"17","51","11","16","0,2,3,5,6,7,8,12,13,14,16,","                      com.bluestacks.launcher.widget.CellContainer{3e9bd74 V.ED..... ........ 0,0-1840,508}","960","452","934720","40","198","1880","706","508","1840","0","3.6220472","65650036","0","30","com.bluestacks.launcher.widget.CellContainer","","3e9bd74","","0","1840","0","508",".",".","D","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"21","51","12","17","0,2,3,5,6,7,8,12,13,14,16,17","                        a0.b{69f3ce0 VFED..CL. ........ 918,0-1224,254}","1111","325","77724","958","198","1264","452","254","306","0","1.2047244","111099104","0","32","a0.b","","69f3ce0","","918","1224","0","254","C",".","D","E","F","L",".",".",".",".",".",".",".",".",".",".","V"
"0","52","0","0","","android.widget.LinearLayout{aefb44 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","11467588","0","8","android.widget.LinearLayout","","aefb44","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"2","52","1","0","0,","  android.widget.FrameLayout{7d00d62 V.E...... ........ 0,0-1920,1080}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","131075426","0","10","android.widget.FrameLayout","","7d00d62","","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
"3","52","2","2","0,2,","    androidx.appcompat.widget.FitWindowsLinearLayout{375bef3 V.E...... ........ 0,0-1920,1080 #7f0a003b app:id/action_bar_root}","960","540","2073600","0","0","1920","1080","1080","1920","0","1.7777778","58048243","2131361851","12","androidx.appcompat.widget.FitWindowsLinearLayout","app:id/action_bar_root","375bef3","7f0a003b ","0","1920","0","1080",".",".",".","E",".",".",".",".",".",".",".",".",".",".",".",".","V"
